4	30	3	29					
4	31	3	30					
4	32	3	31					
4	33	3	32					
4	34	3	33					
4	35	3	34					
4	36	3	35					
4	37	3	36					
4	38	3	37					
4	39	3	38					
4	40	3	39					
4	41	3	40					
4	42	3	41					
4	43	3	42					
4	44	3	43					
4	45	3	44					
4	46	3	45					
4	47	3	46					
4	48	3	47					
4	49	3	48					
4	50	3	49					
4	51	3	50					
								
5	1	4	0					
5	2	4	1					
5	3	4	2					
5	4	4	3					
5	5	4	4					
5	6	4	5					
5	7	4	6					
5	8	4	7					
5	9	4	8					
5	10	4	9					
5	11	4	10					
5	12	4	11					
5	13	4	12					
5	14	4	13					
5	15	4	14					
5	16	4	15					
5	17	4	16					
5	18	4	17					
5	19	4	18					
5	20	4	19					
5	21	4	20					
5	22	4	21					
5	23	4	22					
5	24	4	23					
5	25	4	24					
5	26	4	25					
5	27	4	26					
5	28	4	27					
5	29	4	28					
5	30	4	29					
5	31	4	30					
5	32	4	31					
5	33	4	32					
5	34	4	33					
5	35	4	34					
5	36	4	35					
5	37	4	36					
5	38	4	37					
5	39	4	38					
5	40	4	39					
5	41	4	40					
5	42	4	41					
5	43	4	42					
5	44	4	43					
5	45	4	44					
5	46	4	45					
5	47	4	46					
5	48	4	47					
5	49	4	48					
5	50	4	49					
5	51	4	50					
								
6	1	5	0					
6	2	5	1					
6	3	5	2					
6	4	5	3					
6	5	5	4					
6	6	5	5					
6	7	5	6					
6	8	5	7					
6	9	5	8					
6	10	5	9					
6	11	5	10					
6	12	5	11					
6	13	5	12					
6	14	5	13					
6	15	5	14					
6	16	5	15					
6	17	5	16					
6	18	5	17					
6	19	5	18					
6	20	5	19					
6	21	5	20					
6	22	5	21					
6	23	5	22					
6	24	5	23					
6	25	5	24					
6	26	5	25					
6	27	5	26					
6	28	5	27					
6	29	5	28					
6	30	5	29					
6	31	5	30					
6	32	5	31					
6	33	5	32					
6	34	5	33					
6	35	5	34					
6	36	5	35					
6	37	5	36					
6	38	5	37					
6	39	5	38					
6	40	5	39					
6	41	5	40					
6	42	5	41					
6	43	5	42					
6	44	5	43					
6	45	5	44					
6	46	5	45					
6	47	5	46					
6	48	5	47					
6	49	5	48					
6	50	5	49					
6	51	5	50					
								
7	1	6	0					
7	2	6	1					
7	3	6	2					
7	4	6	3					
7	5	6	4					
7	6	6	5					
7	7	6	6					
7	8	6	7					
7	9	6	8					
7	10	6	9					
7	11	6	10					
7	12	6	11					
7	13	6	12					
7	14	6	13					
7	15	6	14					
7	16	6	15					
7	17	6	16					
7	18	6	17					
7	19	6	18					
7	20	6	19					
7	21	6	20					
7	22	6	21					
7	23	6	22					
7	24	6	23					
7	25	6	24					
7	26	6	25					
7	27	6	26					
7	28	6	27					
7	29	6	28					
7	30	6	29					
7	31	6	30					
7	32	6	31					
7	33	6	32					
7	34	6	33					
7	35	6	34					
7	36	6	35					
7	37	6	36					
7	38	6	37					
7	39	6	38					
7	40	6	39					
7	41	6	40					
7	42	6	41					
7	43	6	42					
7	44	6	43					
7	45	6	44					
7	46	6	45					
7	47	6	46					
7	48	6	47					
7	49	6	48					
7	50	6	49					
7	51	6	50					
								
8	1	7	0					
8	2	7	1					
8	3	7	2					
8	4	7	3					
8	5	7	4					
8	6	7	5					
8	7	7	6					
8	8	7	7					
8	9	7	8					
8	10	7	9					
8	11	7	10					
8	12	7	11					
8	13	7	12					
8	14	7	13					
8	15	7	14					
8	16	7	15					
8	17	7	16					
8	18	7	17					
8	19	7	18					
8	20	7	19					
8	21	7	20					
8	22	7	21					
8	23	7	22					
8	24	7	23					
8	25	7	24					
8	26	7	25					
8	27	7	26					
8	28	7	27					
8	29	7	28					
8	30	7	29					
8	31	7	30					
8	32	7	31					
8	33	7	32					
8	34	7	33					
8	35	7	34					
8	36	7	35					
8	37	7	36					
8	38	7	37					
8	39	7	38					
8	40	7	39					
8	41	7	40					
8	42	7	41					
8	43	7	42					
8	44	7	43					
8	45	7	44					
8	46	7	45					
8	47	7	46					
8	48	7	47					
8	49	7	48					
8	50	7	49					
8	51	7	50					
								
9	1	8	0					
9	2	8	1					
9	3	8	2					
9	4	8	3					
9	5	8	4					
9	6	8	5					
9	7	8	6					
9	8	8	7					
9	9	8	8					
9	10	8	9					
9	11	8	10					
9	12	8	11					
9	13	8	12					
9	14	8	13					
9	15	8	14					
9	16	8	15					
9	17	8	16					
9	18	8	17					
9	19	8	18					
9	20	8	19					
9	21	8	20					
9	22	8	21					
9	23	8	22					
9	24	8	23					
9	25	8	24					
9	26	8	25					
9	27	8	26					
9	28	8	27					
9	29	8	28					
9	30	8	29					
9	31	8	30					
9	32	8	31					
9	33	8	32					
9	34	8	33					
9	35	8	34					
9	36	8	35					
9	37	8	36					
9	38	8	37					
9	39	8	38					
9	40	8	39					
9	41	8	40					
9	42	8	41					
9	43	8	42					
9	44	8	43					
9	45	8	44					
9	46	8	45					
9	47	8	46					
9	48	8	47					
9	49	8	48					
9	50	8	49					
9	51	8	50					
								
10	1	9	0					
10	2	9	1					
10	3	9	2					
10	4	9	3					
10	5	9	4					
10	6	9	5					
10	7	9	6					
10	8	9	7					
10	9	9	8					
10	10	9	9					
10	11	9	10					
10	12	9	11					
10	13	9	12					
10	14	9	13					
10	15	9	14					
10	16	9	15					
10	17	9	16					
10	18	9	17					
10	19	9	18					
10	20	9	19					
10	21	9	20					
10	22	9	21					
10	23	9	22					
10	24	9	23					
10	25	9	24					
10	26	9	25					
10	27	9	26					
10	28	9	27					
10	29	9	28					
10	30	9	29					
10	31	9	30					
10	32	9	31					
10	33	9	32					
10	34	9	33					
10	35	9	34					
10	36	9	35					
10	37	9	36					
10	38	9	37					
10	39	9	38					
10	40	9	39					
10	41	9	40					
10	42	9	41					
10	43	9	42					
10	44	9	43					
10	45	9	44					
10	46	9	45					
10	47	9	46					
10	48	9	47					
10	49	9	48					
10	50	9	49					
10	51	9	50					
								
11	1	10	0					
11	2	10	1					
11	3	10	2					
11	4	10	3					
11	5	10	4					
11	6	10	5					
11	7	10	6					
11	8	10	7					
11	9	10	8					
11	10	10	9					
11	11	10	10					
11	12	10	11					
11	13	10	12					
11	14	10	13					
11	15	10	14					
11	16	10	15					
11	17	10	16					
11	18	10	17					
11	19	10	18					
11	20	10	19					
11	21	10	20					
11	22	10	21					
11	23	10	22					
11	24	10	23					
11	25	10	24					
11	26	10	25					
11	27	10	26					
11	28	10	27					
11	29	10	28					
11	30	10	29					
11	31	10	30					
11	32	10	31					
11	33	10	32					
11	34	10	33					
11	35	10	34					
11	36	10	35					
11	37	10	36					
11	38	10	37					
11	39	10	38					
11	40	10	39					
11	41	10	40					
11	42	10	41					
11	43	10	42					
11	44	10	43					
11	45	10	44					
11	46	10	45					
11	47	10	46					
11	48	10	47					
11	49	10	48					
11	50	10	49					
11	51	10	50					
								
12	1	11	0					
12	2	11	1					
12	3	11	2					
12	4	11	3					
12	5	11	4					
12	6	11	5					
12	7	11	6					
12	8	11	7					
12	9	11	8					
12	10	11	9					
12	11	11	10					
12	12	11	11					 
12	13	11	12					
12	14	11	13					
12	15	11	14					
12	16	11	15					
12	17	11	16					
12	18	11	17					
12	19	11	18					
12	20	11	19					
12	21	11	20					
12	22	11	21					
12	23	11	22					
12	24	11	23					
12	25	11	24					
12	26	11	25					
12	27	11	26					
12	28	11	27					
12	29	11	28					
12	30	11	29					
12	31	11	30					
12	32	11	31					
12	33	11	32					
12	34	11	33					
12	35	11	34					
12	36	11	35					
12	37	11	36					
12	38	11	37					
12	39	11	38					
12	40	11	39					
12	41	11	40					
12	42	11	41					
12	43	11	42					
12	44	11	43					
12	45	11	44					
12	46	11	45					
12	47	11	46					
12	48	11	47					
12	49	11	48					
12	50	11	49					
12	51	11	50					
								
13	1	12	0					
13	2	12	1					
13	3	12	2					
13	4	12	3					
13	5	12	4					
13	6	12	5					
13	7	12	6					
13	8	12	7					
13	9	12	8					
13	10	12	9					
13	11	12	10					
13	12	12	11					
13	13	12	12					
13	14	12	13					
13	15	12	14					
13	16	12	15					
13	17	12	16					
13	18	12	17					
13	19	12	18					
13	20	12	19					
13	21	12	20					
13	22	12	21					
13	23	12	22					
13	24	12	23					
13	25	12	24					
13	26	12	25					
13	27	12	26					
13	28	12	27					
13	29	12	28					
13	30	12	29					
13	31	12	30					
13	32	12	31					
13	33	12	32					
13	34	12	33					
13	35	12	34					
13	36	12	35					
13	37	12	36					
13	38	12	37					
13	39	12	38					
13	40	12	39					
13	41	12	40					
13	42	12	41					
13	43	12	42					
13	44	12	43					
13	45	12	44					
13	46	12	45					
13	47	12	46					
13	48	12	47					
13	49	12	48					
13	50	12	49					
13	51	12	50					
								
14	1	13	0					
14	2	13	1					
14	3	13	2					
14	4	13	3					
14	5	13	4					
14	6	13	5					
14	7	13	6					
14	8	13	7					
14	9	13	8					
14	10	13	9					
14	11	13	10					
14	12	13	11					
14	13	13	12					
14	14	13	13					
14	15	13	14					
14	16	13	15					
14	17	13	16					
14	18	13	17					
14	19	13	18					
14	20	13	19					
14	21	13	20					
14	22	13	21					
14	23	13	22					
14	24	13	23					
14	25	13	24					
14	26	13	25					
14	27	13	26					
14	28	13	27					
14	29	13	28					
14	30	13	29					
14	31	13	30					
14	32	13	31					
14	33	13	32					
14	34	13	33					
14	35	13	34					
14	36	13	35					
14	37	13	36					
14	38	13	37					
14	39	13	38					
14	40	13	39					
14	41	13	40					
14	42	13	41					
14	43	13	42					
14	44	13	43					
14	45	13	44					
14	46	13	45					
14	47	13	46					
14	48	13	47					
14	49	13	48					
14	50	13	49					
14	51	13	50					
								
15	1	14	0					
15	2	14	1					
15	3	14	2					
15	4	14	3					
15	5	14	4					
15	6	14	5					
15	7	14	6					
15	8	14	7					
15	9	14	8					
15	10	14	9					
15	11	14	10					
15	12	14	11					
15	13	14	12					
15	14	14	13					
15	15	14	14					
15	16	14	15					
15	17	14	16					
15	18	14	17					
15	19	14	18					
15	20	14	19					
15	21	14	20					
15	22	14	21					
15	23	14	22					
15	24	14	23					
15	25	14	24					
15	26	14	25					
15	27	14	26					
15	28	14	27					
15	29	14	28					
15	30	14	29					
15	31	14	30					
15	32	14	31					
15	33	14	32					
15	34	14	33					
15	35	14	34					
15	36	14	35					
15	37	14	36					
15	38	14	37					
15	39	14	38					
15	40	14	39					
15	41	14	40					
15	42	14	41					
15	43	14	42					
15	44	14	43					
15	45	14	44					
15	46	14	45					
15	47	14	46					
15	48	14	47					
15	49	14	48					
15	50	14	49					
15	51	14	50					
								
16	1	15	0					
16	2	15	1					
16	3	15	2					
16	4	15	3					
16	5	15	4					
16	6	15	5					
16	7	15	6					
16	8	15	7					
16	9	15	8					
16	10	15	9					
16	11	15	10					
16	12	15	11					
16	13	15	12					
16	14	15	13					
16	15	15	14					
16	16	15	15					
16	17	15	16					
16	18	15	17					
16	19	15	18					
16	20	15	19					
16	21	15	20					
16	22	15	21					
16	23	15	22					
16	24	15	23					
16	25	15	24					
16	26	15	25					
16	27	15	26					
16	28	15	27					
16	29	15	28					
16	30	15	29					
16	31	15	30					
16	32	15	31					
16	33	15	32					
16	34	15	33					
16	35	15	34					
16	36	15	35					
16	37	15	36					
16	38	15	37					
16	39	15	38					
16	40	15	39					
16	41	15	40					
16	42	15	41					
16	43	15	42					
16	44	15	43					
16	45	15	44					
16	46	15	45					
16	47	15	46					
16	48	15	47					
16	49	15	48					
16	50	15	49					
16	51	15	50					
								
17	1	16	0					
17	2	16	1					
17	3	16	2					
17	4	16	3					
17	5	16	4					
17	6	16	5					
17	7	16	6					
17	8	16	7					
17	9	16	8					
17	10	16	9					
17	11	16	10					
17	12	16	11					
17	13	16	12					
17	14	16	13					
17	15	16	14					
17	16	16	15					
17	17	16	16					
17	18	16	17					
17	19	16	18					
17	20	16	19					
17	21	16	20					
17	22	16	21					
17	23	16	22					
17	24	16	23					
17	25	16	24					
17	26	16	25					
17	27	16	26					
17	28	16	27					
17	29	16	28					
17	30	16	29					
17	31	16	30					
17	32	16	31					
17	33	16	32					
17	34	16	33					
17	35	16	34					
17	36	16	35					
17	37	16	36					
17	38	16	37					
17	39	16	38					
17	40	16	39					
17	41	16	40					
17	42	16	41					
17	43	16	42					
17	44	16	43					
17	45	16	44					
17	46	16	45					
17	47	16	46					
17	48	16	47					
17	49	16	48					
17	50	16	49					
17	51	16	50					
								
18	1	17	0					
18	2	17	1					
18	3	17	2					
18	4	17	3					
18	5	17	4					
18	6	17	5					
18	7	17	6					
18	8	17	7					
18	9	17	8					
18	10	17	9					
18	11	17	10					
18	12	17	11					
18	13	17	12					
18	14	17	13					
18	15	17	14					
18	16	17	15					
18	17	17	16					
18	18	17	17					
18	19	17	18					
18	20	17	19					
18	21	17	20					
18	22	17	21					
18	23	17	22					
18	24	17	23					
18	25	17	24					
18	26	17	25					
18	27	17	26					
18	28	17	27					
18	29	17	28					
18	30	17	29					
18	31	17	30					
18	32	17	31					
18	33	17	32					
18	34	17	33					
18	35	17	34					
18	36	17	35					
18	37	17	36					
18	38	17	37					
18	39	17	38					
18	40	17	39					
18	41	17	40					
18	42	17	41					
18	43	17	42					
18	44	17	43					
18	45	17	44					
18	46	17	45					
18	47	17	46					
18	48	17	47					
18	49	17	48					
18	50	17	49					
18	51	17	50					
								
19	1	18	0					
19	2	18	1					
19	3	18	2					
19	4	18	3					
19	5	18	4					
19	6	18	5					
19	7	18	6					
19	8	18	7					
19	9	18	8					
19	10	18	9					
19	11	18	10					
19	12	18	11					
19	13	18	12					
19	14	18	13					
19	15	18	14					
19	16	18	15					
19	17	18	16					
19	18	18	17					
19	19	18	18					
19	20	18	19					
19	21	18	20					
19	22	18	21					
19	23	18	22					
19	24	18	23					
19	25	18	24					
19	26	18	25					
19	27	18	26					
19	28	18	27					
19	29	18	28					
19	30	18	29					
19	31	18	30					
19	32	18	31					
19	33	18	32					
19	34	18	33					
19	35	18	34					
19	36	18	35					
19	37	18	36					
19	38	18	37					
19	39	18	38					
19	40	18	39					
19	41	18	40					
19	42	18	41					
19	43	18	42					
19	44	18	43					
19	45	18	44					
19	46	18	45					
19	47	18	46					
19	48	18	47					
19	49	18	48					
19	50	18	49					
19	51	18	50					
								
20	1	19	0					
20	2	19	1					
20	3	19	2					
20	4	19	3					
20	5	19	4					
20	6	19	5					
20	7	19	6					
20	8	19	7					
20	9	19	8					
20	10	19	9					
20	11	19	10					
20	12	19	11					
20	13	19	12					
20	14	19	13					
20	15	19	14					
20	16	19	15					
20	17	19	16					
20	18	19	17					
20	19	19	18					
20	20	19	19					
20	21	19	20					
20	22	19	21					
20	23	19	22					
20	24	19	23					
20	25	19	24					
20	26	19	25					
20	27	19	26					
20	28	19	27					
20	29	19	28					
20	30	19	29					
20	31	19	30					
20	32	19	31					
20	33	19	32					
20	34	19	33					
20	35	19	34					
20	36	19	35					
20	37	19	36					
20	38	19	37					
20	39	19	38					
20	40	19	39					
20	41	19	40					
20	42	19	41					
20	43	19	42					
20	44	19	43					
20	45	19	44					
20	46	19	45					
20	47	19	46					
20	48	19	47					
20	49	19	48					
20	50	19	49					
20	51	19	50					
								
21	1	20	0					
21	2	20	1					
21	3	20	2					
21	4	20	3					
21	5	20	4					
21	6	20	5					
21	7	20	6					
21	8	20	7					
21	9	20	8					
21	10	20	9					
21	11	20	10					
21	12	20	11					
21	13	20	12					
21	14	20	13					
21	15	20	14					
21	16	20	15					
21	17	20	16					
21	18	20	17					
21	19	20	18					
21	20	20	19					
21	21	20	20					
21	22	20	21					
21	23	20	22					
21	24	20	23					
21	25	20	24					
21	26	20	25					
21	27	20	26					
21	28	20	27					
21	29	20	28					
21	30	20	29					
21	31	20	30					
21	32	20	31					
21	33	20	32					
21	34	20	33					
21	35	20	34					
21	36	20	35					
21	37	20	36					
21	38	20	37					
21	39	20	38					
21	40	20	39					
21	41	20	40					
21	42	20	41					
21	43	20	42					
21	44	20	43					
21	45	20	44					
21	46	20	45					
21	47	20	46					
21	48	20	47					
21	49	20	48					
21	50	20	49					
21	51	20	50					
								
22	1	21	0					
22	2	21	1					
22	3	21	2					
22	4	21	3					
22	5	21	4					
22	6	21	5					
22	7	21	6					
22	8	21	7					
22	9	21	8					
22	10	21	9					
22	11	21	10					
22	12	21	11					
22	13	21	12					
22	14	21	13					
22	15	21	14					
22	16	21	15					
22	17	21	16					
22	18	21	17					
22	19	21	18					
22	20	21	19					
22	21	21	20					
22	22	21	21					
22	23	21	22					
22	24	21	23					
22	25	21	24					
22	26	21	25					
22	27	21	26					
22	28	21	27					
22	29	21	28					
22	30	21	29					
22	31	21	30					
22	32	21	31					
22	33	21	32					
22	34	21	33					
22	35	21	34					
22	36	21	35					
22	37	21	36					
22	38	21	37					
22	39	21	38					
22	40	21	39					
22	41	21	40					
22	42	21	41					
22	43	21	42					
22	44	21	43					
22	45	21	44					
22	46	21	45					
22	47	21	46					
22	48	21	47					
22	49	21	48					
22	50	21	49					
22	51	21	50					
								
23	1	22	0					
23	2	22	1					
23	3	22	2					
23	4	22	3					
23	5	22	4					
23	6	22	5					
23	7	22	6					
23	8	22	7					
23	9	22	8					
23	10	22	9					
23	11	22	10					
23	12	22	11					
23	13	22	12					
23	14	22	13					
23	15	22	14					
23	16	22	15					
23	17	22	16					
23	18	22	17					
23	19	22	18					
23	20	22	19					
23	21	22	20					
23	22	22	21					
23	23	22	22					
23	24	22	23					
23	25	22	24					
23	26	22	25					
23	27	22	26					
23	28	22	27					
23	29	22	28					
23	30	22	29					
23	31	22	30					
23	32	22	31					
23	33	22	32					
23	34	22	33					
23	35	22	34					
23	36	22	35					
23	37	22	36					
23	38	22	37					
23	39	22	38					
23	40	22	39					
23	41	22	40					
23	42	22	41					
23	43	22	42					
23	44	22	43					
23	45	22	44					
23	46	22	45					
23	47	22	46					
23	48	22	47					
23	49	22	48					
23	50	22	49					
23	51	22	50					
								
24	1	23	0					
24	2	23	1					
24	3	23	2					
24	4	23	3					
24	5	23	4					
24	6	23	5					
24	7	23	6					
24	8	23	7					
24	9	23	8					
24	10	23	9					
24	11	23	10					
24	12	23	11					
24	13	23	12					
24	14	23	13					
24	15	23	14					
24	16	23	15					
24	17	23	16					
24	18	23	17					
24	19	23	18					
24	20	23	19					
24	21	23	20					
24	22	23	21					
24	23	23	22					
24	24	23	23					
24	25	23	24					
24	26	23	25					
24	27	23	26					
24	28	23	27					
24	29	23	28					
24	30	23	29					
24	31	23	30					
24	32	23	31					
24	33	23	32					
24	34	23	33					
24	35	23	34					
24	36	23	35					
24	37	23	36					
24	38	23	37					
24	39	23	38					
24	40	23	39					
24	41	23	40					
24	42	23	41					
24	43	23	42					
24	44	23	43					
24	45	23	44					
24	46	23	45					
24	47	23	46					
24	48	23	47					
24	49	23	48					
24	50	23	49					
24	51	23	50					
								
25	1	24	0					
25	2	24	1					
25	3	24	2					
25	4	24	3					
25	5	24	4					
25	6	24	5					
25	7	24	6					
25	8	24	7					
25	9	24	8					
25	10	24	9					
25	11	24	10					
25	12	24	11					
25	13	24	12					
25	14	24	13					
25	15	24	14					
25	16	24	15					
25	17	24	16					
25	18	24	17					
25	19	24	18					
25	20	24	19					
25	21	24	20					
25	22	24	21					
25	23	24	22					
25	24	24	23					
25	25	24	24					
25	26	24	25					
25	27	24	26					
25	28	24	27					
25	29	24	28					
25	30	24	29					
25	31	24	30					
25	32	24	31					
25	33	24	32					
25	34	24	33					
25	35	24	34					
25	36	24	35					
25	37	24	36					
25	38	24	37					
25	39	24	38					
25	40	24	39					
25	41	24	40					
25	42	24	41					
25	43	24	42					
25	44	24	43					
25	45	24	44					
25	46	24	45					
25	47	24	46					
25	48	24	47					
25	49	24	48					
25	50	24	49					
25	51	24	50					
								
26	1	25	0					
26	2	25	1					
26	3	25	2					
26	4	25	3					
26	5	25	4					
26	6	25	5					
26	7	25	6					
26	8	25	7					
26	9	25	8					
26	10	25	9					
26	11	25	10					
26	12	25	11					
26	13	25	12					
26	14	25	13					
26	15	25	14					
26	16	25	15					
26	17	25	16					
26	18	25	17					
26	19	25	18					
26	20	25	19					
26	21	25	20					
26	22	25	21					
26	23	25	22					
26	24	25	23					
26	25	25	24					
26	26	25	25					
26	27	25	26					
26	28	25	27					
26	29	25	28					
26	30	25	29					
26	31	25	30					
26	32	25	31					
26	33	25	32					
26	34	25	33					
26	35	25	34					
26	36	25	35					
26	37	25	36					
26	38	25	37					
26	39	25	38					
26	40	25	39					
26	41	25	40					
26	42	25	41					
26	43	25	42					
26	44	25	43					
26	45	25	44					
26	46	25	45					
26	47	25	46					
26	48	25	47					
26	49	25	48					
26	50	25	49					
26	51	25	50					
								
27	1	26	0					
27	2	26	1					
27	3	26	2					
27	4	26	3					
27	5	26	4					
27	6	26	5					
27	7	26	6					
27	8	26	7					
27	9	26	8					
27	10	26	9					
27	11	26	10					
27	12	26	11					
27	13	26	12					
27	14	26	13					
27	15	26	14					
27	16	26	15					
27	17	26	16					
27	18	26	17					
27	19	26	18					
27	20	26	19					
27	21	26	20					
27	22	26	21					
27	23	26	22					
27	24	26	23					
27	25	26	24					
27	26	26	25					
27	27	26	26					
27	28	26	27					
27	29	26	28					
27	30	26	29					
27	31	26	30					
27	32	26	31					
27	33	26	32					
27	34	26	33					
27	35	26	34					
27	36	26	35					
27	37	26	36					
27	38	26	37					
27	39	26	38					
27	40	26	39					
27	41	26	40					
27	42	26	41					
27	43	26	42					
27	44	26	43					
27	45	26	44					
27	46	26	45					
27	47	26	46					
27	48	26	47					
27	49	26	48					
27	50	26	49					
27	51	26	50					
								
28	1	27	0					
28	2	27	1					
28	3	27	2					
28	4	27	3					
28	5	27	4					
28	6	27	5					
28	7	27	6					
28	8	27	7					
28	9	27	8					
28	10	27	9					
28	11	27	10					
28	12	27	11					
28	13	27	12					
28	14	27	13					
28	15	27	14					
28	16	27	15					
28	17	27	16					
28	18	27	17					
28	19	27	18					
28	20	27	19					
28	21	27	20					
28	22	27	21					
28	23	27	22					
28	24	27	23					
28	25	27	24					
28	26	27	25					
28	27	27	26					
28	28	27	27					
28	29	27	28					
28	30	27	29					
28	31	27	30					
28	32	27	31					
28	33	27	32					
28	34	27	33					
28	35	27	34					
28	36	27	35					
28	37	27	36					
28	38	27	37					
28	39	27	38					
28	40	27	39					
28	41	27	40					
28	42	27	41					
28	43	27	42					
28	44	27	43					
28	45	27	44					
28	46	27	45					
28	47	27	46					
28	48	27	47					
28	49	27	48					
28	50	27	49					
28	51	27	50					
								
29	1	28	0					
29	2	28	1					
29	3	28	2					
29	4	28	3					
29	5	28	4					
29	6	28	5					
29	7	28	6					
29	8	28	7					
29	9	28	8					
29	10	28	9					
29	11	28	10					
29	12	28	11					
29	13	28	12					
29	14	28	13					
29	15	28	14					
29	16	28	15					
29	17	28	16					
29	18	28	17					
29	19	28	18					
29	20	28	19					
29	21	28	20					
29	22	28	21					
29	23	28	22					
29	24	28	23					
29	25	28	24					
29	26	28	25					
29	27	28	26					
29	28	28	27					
29	29	28	28					
29	30	28	29					
29	31	28	30					
29	32	28	31					
29	33	28	32					
29	34	28	33					
29	35	28	34					
29	36	28	35					
29	37	28	36					
29	38	28	37					
29	39	28	38					
29	40	28	39					
29	41	28	40					
29	42	28	41					
29	43	28	42					
29	44	28	43					
29	45	28	44					
29	46	28	45					
29	47	28	46					
29	48	28	47					
29	49	28	48					
29	50	28	49					
29	51	28	50					
								
30	1	29	0					
30	2	29	1					
30	3	29	2					
30	4	29	3					
30	5	29	4					
30	6	29	5					
30	7	29	6					
30	8	29	7					
30	9	29	8					
30	10	29	9					
30	11	29	10					
30	12	29	11					
30	13	29	12					
30	14	29	13					
30	15	29	14					
30	16	29	15					
30	17	29	16					
30	18	29	17					
30	19	29	18					
30	20	29	19					
30	21	29	20					
30	22	29	21					
30	23	29	22					
30	24	29	23					
30	25	29	24					
30	26	29	25					
30	27	29	26					
30	28	29	27					
30	29	29	28					
30	30	29	29					
30	31	29	30					
30	32	29	31					
30	33	29	32					
30	34	29	33					
30	35	29	34					
30	36	29	35					
30	37	29	36					
30	38	29	37					
30	39	29	38					
30	40	29	39					
30	41	29	40					
30	42	29	41					
30	43	29	42					
30	44	29	43					
30	45	29	44					
30	46	29	45					
30	47	29	46					
30	48	29	47					
30	49	29	48					
30	50	29	49					
30	51	29	50					
								
31	1	30	0					
31	2	30	1					
31	3	30	2					
31	4	30	3					
31	5	30	4					
31	6	30	5					
31	7	30	6					
31	8	30	7					
31	9	30	8					
31	10	30	9					
31	11	30	10					
31	12	30	11					
31	13	30	12					
31	14	30	13					
31	15	30	14					
31	16	30	15					
31	17	30	16					
